====== Ni (35000) into Layer 1                  =======
        SRIM-2013.00
==========================================
    Ion and Target VACANCY production     
  See SRIM Outputs\TDATA.txt for calc. details
==========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt for calculation data
 Ion    = Ni   Energy = 45000 keV
============= TARGET MATERIAL ======================================
Layer  1 : Layer 1
Layer Width =     1.E+05 A ;
  Layer # 1- Density = 9.127E22 atoms/cm3 = 8.895 g/cm3
  Layer # 1- Ni = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =19465.99
 Total Target Vacancies     = 14960 /Ion

==========================================================
  Table Units are  >>>> Vacancies/(Angstrom-Ion)  <<<<  
==========================================================
   TARGET     VACANCIES     VACANCIES 
   DEPTH         by            by     
   (Ang.)       IONS         RECOILS  
-----------  -----------  ------------
100001.E-02  4810.90E-06  3581.04E-05  
200001.E-02  5082.35E-06  4216.75E-05  
300001.E-02  5231.58E-06  4166.31E-05  
400001.E-02  5402.09E-06  4324.49E-05  
500001.E-02  5553.17E-06  4808.28E-05  
600001.E-02  5747.92E-06  4811.85E-05  
700001.E-02  5925.20E-06  5385.54E-05  
800001.E-02  6102.13E-06  5154.65E-05  
900001.E-02  6328.99E-06  5461.46E-05  
100000.E-01  6556.77E-06  5875.24E-05  
110000.E-01  6789.38E-06  5715.95E-05  
120000.E-01  7034.42E-06  6357.39E-05  
130000.E-01  7350.97E-06  7089.72E-05  
140000.E-01  7622.52E-06  7238.46E-05  
150000.E-01  7896.69E-06  7702.87E-05  
160000.E-01  8250.95E-06  7936.90E-05  
170000.E-01  8621.34E-06  8332.08E-05  
180000.E-01  8940.62E-06  9021.53E-05  
190000.E-01  9357.45E-06  1053.91E-04  
200000.E-01  9806.79E-06  1084.92E-04  
210000.E-01  1022.31E-05  1085.17E-04  
220000.E-01  1072.98E-05  1158.23E-04  
230000.E-01  1122.91E-05  1243.94E-04  
240000.E-01  1183.55E-05  1342.43E-04  
250000.E-01  1228.26E-05  1368.20E-04  
260000.E-01  1289.79E-05  1519.82E-04  
270000.E-01  1354.71E-05  1683.99E-04  
280000.E-01  1416.58E-05  1712.13E-04  
290000.E-01  1490.45E-05  1887.54E-04  
300000.E-01  1563.45E-05  1998.20E-04  
310000.E-01  1632.80E-05  2161.09E-04  
320000.E-01  1716.05E-05  2243.02E-04  
330000.E-01  1804.26E-05  2460.14E-04  
340000.E-01  1904.47E-05  2684.04E-04  
350000.E-01  2009.48E-05  2844.80E-04  
360000.E-01  2110.50E-05  2950.08E-04  
370000.E-01  2232.55E-05  3305.96E-04  
380000.E-01  2342.96E-05  3496.82E-04  
390000.E-01  2475.86E-05  3713.24E-04  
400000.E-01  2615.25E-05  4056.27E-04  
410000.E-01  2785.33E-05  4459.26E-04  
420000.E-01  2966.06E-05  4880.80E-04  
430000.E-01  3131.95E-05  5421.06E-04  
440000.E-01  3253.23E-05  5636.39E-04  
450000.E-01  3369.79E-05  6331.74E-04  
460000.E-01  3483.93E-05  6909.94E-04  
470000.E-01  3622.77E-05  7547.22E-04  
480000.E-01  3639.32E-05  7576.60E-04  
490000.E-01  3724.25E-05  7900.40E-04  
500000.E-01  3557.01E-05  7481.92E-04  
510000.E-01  3237.11E-05  6726.47E-04  
520000.E-01  2531.40E-05  5114.52E-04  
530000.E-01  1794.36E-05  3558.98E-04  
540000.E-01  1066.19E-05  2034.63E-04  
550000.E-01  4815.22E-06  8891.28E-05  
560000.E-01  1520.09E-06  2640.71E-05  
570000.E-01  3437.79E-07  5990.59E-06  
580000.E-01  4695.37E-08  6896.14E-07  
590000.E-01  0000.00E+00  0000.00E+00  
600000.E-01  0000.00E+00  0000.00E+00  
610000.E-01  0000.00E+00  0000.00E+00  
620000.E-01  0000.00E+00  0000.00E+00  
630000.E-01  0000.00E+00  0000.00E+00  
640000.E-01  0000.00E+00  0000.00E+00  
650000.E-01  0000.00E+00  0000.00E+00  
660000.E-01  0000.00E+00  0000.00E+00  
670000.E-01  0000.00E+00  0000.00E+00  
680000.E-01  0000.00E+00  0000.00E+00  
690000.E-01  0000.00E+00  0000.00E+00  
700000.E-01  0000.00E+00  0000.00E+00  
710000.E-01  0000.00E+00  0000.00E+00  
720000.E-01  0000.00E+00  0000.00E+00  
730000.E-01  0000.00E+00  0000.00E+00  
740000.E-01  0000.00E+00  0000.00E+00  
750000.E-01  0000.00E+00  0000.00E+00  
760000.E-01  0000.00E+00  0000.00E+00  
770000.E-01  0000.00E+00  0000.00E+00  
780000.E-01  0000.00E+00  0000.00E+00  
790000.E-01  0000.00E+00  0000.00E+00  
800000.E-01  0000.00E+00  0000.00E+00  
810000.E-01  0000.00E+00  0000.00E+00  
820000.E-01  0000.00E+00  0000.00E+00  
830000.E-01  0000.00E+00  0000.00E+00  
840000.E-01  0000.00E+00  0000.00E+00  
850000.E-01  0000.00E+00  0000.00E+00  
860000.E-01  0000.00E+00  0000.00E+00  
870000.E-01  0000.00E+00  0000.00E+00  
880000.E-01  0000.00E+00  0000.00E+00  
890000.E-01  0000.00E+00  0000.00E+00  
900000.E-01  0000.00E+00  0000.00E+00  
910000.E-01  0000.00E+00  0000.00E+00  
920000.E-01  0000.00E+00  0000.00E+00  
930000.E-01  0000.00E+00  0000.00E+00  
940000.E-01  0000.00E+00  0000.00E+00  
950000.E-01  0000.00E+00  0000.00E+00  
960000.E-01  0000.00E+00  0000.00E+00  
970000.E-01  0000.00E+00  0000.00E+00  
980000.E-01  0000.00E+00  0000.00E+00  
990000.E-01  0000.00E+00  0000.00E+00  
100000.E+00  0000.00E+00  0000.00E+00  

 To convert to Energy Lost - multiply by Average Binding Energy =  3  eV/Vacancy
